param,value,is_base,full_sharpe,full_annual_return,full_max_drawdown,is_sharpe,oos_sharpe,oos_annual_return,oos_max_drawdown,is_minus_oos_sharpe
vol_window,21,False,0.4298662995536956,0.07868942956466513,-0.3675773099173303,-0.4023326422363411,2.9426718930469344,0.4429210465998874,-0.07578262271151404,-3.3450045352832753
vol_window,42,False,0.4586360072326792,0.08269284483969215,-0.34445092202495353,-0.3343063597398473,2.6566385144243205,0.42058190057899264,-0.0746601633822922,-2.990944874164168
vol_window,63,True,0.5128121833077967,0.08913903989988069,-0.32621645695356816,-0.3060190547715041,2.701539058105515,0.4236876945256981,-0.07519461455056065,-3.0075581128770192
vol_window,126,False,0.4287654594370394,0.07117063638923539,-0.3007972759042149,-0.44986902906561405,2.6600445185709303,0.4132890728218316,-0.0760675924541877,-3.1099135476365443
rebalance,W,False,0.5148557280908467,0.09020661254870094,-0.32383528583622045,-0.27706351386183037,2.642881982552449,0.41623374389113155,-0.07560180695491203,-2.9199454964142797
rebalance,M,True,0.5128121833077967,0.08913903989988069,-0.32621645695356816,-0.3060190547715041,2.701539058105515,0.4236876945256981,-0.07519461455056065,-3.0075581128770192
