date,strategy_net,benchmark_net
2022-02-14,0.9996636194896205,0.9478385856364202
2022-02-15,1.012605855461447,0.9690842958486463
2022-02-16,1.0130144376058163,0.9653595906337421
2022-02-17,0.9991854628684047,0.9353927151014451
2022-02-22,0.9840294372544404,0.9105720454463372
2022-02-23,0.9647705922238607,0.8912510374072158
2022-02-24,0.9779865838229135,0.9072055640612974
2022-02-28,1.001087651786103,0.9542771673379142
2022-03-01,0.9937669693725508,0.9558983972542409
2022-03-02,0.99665074735913,0.9560942129710682
2022-03-03,0.9851471315274323,0.9401944421693197
2022-03-07,0.934267755011884,0.879412907009477
2022-03-08,0.9291296840015638,0.8802379780249772
2022-03-09,0.9543609684983144,0.9170468996339596
2022-03-10,0.9481468636769256,0.8982763913449116
2022-03-14,0.9055133635994559,0.8717652589266368
2022-03-15,0.9321009184342616,0.8878568791129234
2022-03-16,0.953996362519131,0.914047048893403
2022-03-17,0.9613581370883059,0.9184331801522252
2022-03-21,0.9631694074824438,0.9206079585656519
2022-03-22,0.9733660524032818,0.9359216359998738
2022-03-23,0.9668610442721199,0.9338840741080313
2022-03-24,0.9663430692870605,0.941005754188029
2022-03-28,0.9734154146886603,0.9640647364495482
2022-03-29,0.9930601422284789,0.9794966290813045
2022-03-30,0.9861464708207541,0.9725381725807418
2022-03-31,0.9828305374306434,0.9609322936362202
2022-04-05,0.981038863712601,0.9594867741012579
2022-04-06,0.9643531106978553,0.9358242759687826
2022-04-07,0.9694339470882087,0.9409799701314172
2022-04-11,0.9436674033942141,0.9027716809007419
2022-04-12,0.9402373954759218,0.9029053641996068
2022-04-13,0.9534633562445095,0.9181779130326742
2022-04-14,0.9438894940871064,0.9051951396643168
2022-04-18,0.9419990263164608,0.9079273120020694
2022-04-19,0.945152852934913,0.9132537100872411
2022-04-20,0.9373000101235823,0.9064320224117215
2022-04-21,0.9298322087145864,0.8968155195961778
2022-04-25,0.8988793905629058,0.8728328041372372
2022-04-26,0.8906524504232581,0.8563237750774777
2022-04-27,0.897895785323814,0.867411123154715
2022-04-28,0.9185672803163254,0.8854607152991363
2022-05-04,0.9190942157714311,0.8854932553212164
2022-05-05,0.8838868690379094,0.8442103642780048
2022-05-09,0.8452761797008158,0.7845095703502997
2022-05-10,0.8549282633776849,0.7970661891556474
2022-05-11,0.839068147364585,0.7752762221626444
2022-05-12,0.8407609628521573,0.7762969408586671
2022-05-16,0.8536050109108216,0.7900556803927415
2022-05-17,0.8630953160530908,0.7995867723083429
2022-05-18,0.8400909817651188,0.7742142230066114
2022-05-19,0.8512215941874364,0.7920812495454662
2022-05-23,0.8440464189849539,0.7789312440373485
2022-05-24,0.845467085442214,0.7833901379797433
2022-05-25,0.8492305474550703,0.7853535800676165
2022-05-26,0.8562430032179905,0.788105963272142
2022-05-31,0.882074877674754,0.8218080264521197
2022-06-01,0.8712959584283904,0.8028341391757201
2022-06-06,0.8880072511659727,0.8242038412190328
2022-06-07,0.8942734133935188,0.827343733374222
2022-06-08,0.882221445600372,0.8133041835336863
2022-06-09,0.8780891646030499,0.8101163890876244
2022-06-13,0.8182526279193375,0.7229062281111501
2022-06-14,0.8197349904133642,0.7216097014138326
2022-06-15,0.8251111436733044,0.7283161268342786
2022-06-16,0.805986026273433,0.7001897672581209
2022-06-21,0.813057450323462,0.707154832610813
2022-06-22,0.8138717131905455,0.7024048416975243
2022-06-23,0.8280847127315129,0.7205874440586502
2022-06-27,0.8435211581304034,0.7283284650906525
2022-06-28,0.827807373280629,0.7142299498803094
2022-06-29,0.8314595954408233,0.7156054077206714
2022-06-30,0.8259610826244205,0.7105515713093723
2022-07-05,0.8285260337724254,0.7140164898540795
2022-07-06,0.8336459661187835,0.7204544861406253
2022-07-07,0.8442783747297101,0.7356414362598442
2022-07-11,0.8209324839879708,0.7074257207856796
2022-07-12,0.8145362997508873,0.6982687247220654
2022-07-13,0.8184365002581513,0.7079906798125061
2022-07-14,0.8138657953187918,0.7075303868345237
2022-07-18,0.8301579250134813,0.7323267403573898
2022-07-19,0.8463225943347664,0.7502397227818969
2022-07-20,0.8437493811004532,0.7471939999676895
2022-07-21,0.8472471238313787,0.7490952185135596
2022-07-25,0.8349017617112349,0.7276771689458743
2022-07-26,0.8285882672851648,0.7229712138351506
2022-07-27,0.8477797976161493,0.748514612488242
2022-07-28,0.8524107043395558,0.7580428492798461
2022-08-01,0.8473421349240154,0.7510523680302907
2022-08-02,0.8398677782669257,0.7439449941981022
2022-08-03,0.847648084305586,0.7481079166456984
2022-08-04,0.8520926175028377,0.74917058072203
2022-08-08,0.8567288267825398,0.761524741219763
2022-08-09,0.8477414215974798,0.7506368684406173
2022-08-10,0.866761037543166,0.7696852608598471
2022-08-11,0.8664304354471809,0.769328461749938
2022-08-15,0.8728885023989581,0.7756489293047912
2022-08-16,0.8764386486355601,0.7760001677568097
2022-08-17,0.8679280040483601,0.7663504834407872
2022-08-18,0.8652528185672864,0.7636613564612363
2022-08-22,0.846488754318285,0.7359626589210515
2022-08-23,0.8385385061788149,0.7322138113940758
2022-08-24,0.8421725197026647,0.7331914288778799
2022-08-25,0.8468464358676203,0.738309829468504
2022-08-29,0.8241866781799757,0.7119691466939538
2022-08-30,0.818564742837159,0.7039952938161286
2022-08-31,0.8138201490435137,0.7030136520660941
2022-09-01,0.8128478189289808,0.7035342731920325
2022-09-06,0.8062423358433585,0.6863947588719411
2022-09-07,0.81172602006088,0.6956442263985543
2022-09-08,0.8198262822433705,0.7007059117007136
2022-09-12,0.8438592888890776,0.7450592439345858
2022-09-13,0.8167741102989559,0.7068541727841349
2022-09-14,0.813877352845495,0.7061576066654541
2022-09-15,0.7979110169091761,0.6918575107508553
2022-09-19,0.796081361983574,0.6890090350221449
2022-09-20,0.7867008067981611,0.6768903378388256
2022-09-21,0.7762936909489583,0.6660221914309759
2022-09-22,0.7770851105548443,0.6747003462510704
2022-09-26,0.7732942519136727,0.6688458337954098
2022-09-27,0.7650394456658512,0.662910223135693
2022-09-28,0.7715020937295173,0.6710322142903519
2022-09-29,0.7643378395284566,0.6671183138824849
2022-10-10,0.751729168948455,0.6556914276793039
2022-10-11,0.7562560477013854,0.6568059994124984
2022-10-12,0.7523160593014856,0.6553506770009
2022-10-13,0.7698793940894689,0.6688475751245592
2022-10-17,0.7707681487778482,0.6711323226060975
2022-10-18,0.7658062587674497,0.6676171982402944
2022-10-19,0.7606723521464803,0.6624245695566775
2022-10-20,0.7568502089767895,0.658917644221834
2022-10-24,0.7541746302714607,0.6635535408915588
2022-10-25,0.7648207165022388,0.677467304449813
2022-10-26,0.7628497633808559,0.6819520951240114
2022-10-27,0.7489832852023183,0.6699014946616164
2022-10-31,0.7646806325030929,0.6815691489220622
2022-11-01,0.767998806175936,0.6832242132167787
2022-11-02,0.7561654047392197,0.6719678345611602
2022-11-03,0.765938076785414,0.6776071176025593
2022-11-07,0.7728587787471377,0.6862644930826943
2022-11-08,0.7599885690761636,0.6626531533277875
2022-11-09,0.7362923953343163,0.6251478579940853
2022-11-10,0.7720619124924599,0.6643731784194259
2022-11-14,0.7741707402279377,0.6567949267995137
2022-11-15,0.775257046351902,0.6605769309515112
2022-11-16,0.7700003352840104,0.6548954828814202
2022-11-17,0.7676270109898949,0.6536409667041922
2022-11-21,0.7587684126339901,0.640105987927571
2022-11-22,0.7658741058648926,0.6492267821060185
2022-11-23,0.7684297902588804,0.6546483856994632
2022-11-28,0.7707097475965673,0.6513110406287916
2022-11-29,0.772225293990001,0.6542735868951762
2022-11-30,0.7899329848712122,0.6730702981652036
2022-12-01,0.7860989807184813,0.6690982084006702
2022-12-05,0.7901965481047737,0.6702918163817286
2022-12-06,0.7859388164047433,0.6681362253349735
2022-12-07,0.7838151336315827,0.6645106182825482
2022-12-08,0.792485071271697,0.6735285868720843
2022-12-12,0.7892732427951945,0.6719267239097192
2022-12-13,0.7961634849362216,0.6814964280164489
2022-12-14,0.794211771771547,0.6802410694962578
2022-12-15,0.7844206407120898,0.6691322546562424
2022-12-19,0.7591345205741937,0.6447781817659572
2022-12-20,0.762764931807086,0.6511283560691131
2022-12-21,0.7669821429783779,0.6537740817819624
2022-12-22,0.7622119785944894,0.6501794827299856
2022-12-27,0.7661266331473193,0.6515206349903273
2022-12-28,0.7601770249876261,0.6459372632692489
2022-12-29,0.7671442034434218,0.6517675729573843
